route_id,stop_id,hour_of_night,wait_time_mins,delay_mins,crowd_level,lighting_quality,stop_incident_rate,incident_reports_count,actual_risk_score,risk_label
route_n9,stop_12,0,11.9,11.6,1,2,0.06,0,34,0
route_n7,stop_04,23,19.6,1.3,2,2,0.04,0,19,0
route_n7,stop_08,0,15.8,12.3,0,1,0.22,1,80,2
route_n1,stop_09,21,6.7,3.8,1,2,0.07,0,15,0
route_n12,stop_04,23,36.8,30.2,2,2,0.04,0,37,1
route_n12,stop_04,0,25.1,1.6,2,2,0.04,0,19,0
route_n1,stop_04,0,12.4,10.7,2,2,0.04,1,32,0
route_n12,stop_04,23,23.6,5.0,2,2,0.04,0,30,0
route_n4,stop_07,5,20.8,20.4,1,2,0.09,1,38,1
route_n12,stop_11,3,26.8,6.2,0,1,0.19,1,92,2
route_n12,stop_04,0,28.3,34.1,2,2,0.04,0,37,1
route_n1,stop_02,0,18.9,24.1,2,1,0.14,0,57,1
route_n9,stop_12,0,12.0,3.3,1,2,0.06,0,33,0
route_n12,stop_11,22,19.6,10.6,0,1,0.19,0,60,1
route_n12,stop_04,23,44.2,48.0,2,2,0.04,0,50,1
route_n9,stop_09,21,8.0,1.9,1,2,0.07,0,17,0
route_n1,stop_09,23,8.2,6.0,1,2,0.07,0,39,1
route_n9,stop_09,0,14.7,7.6,1,2,0.07,0,37,1
route_n1,stop_05,22,11.3,2.3,2,2,0.05,0,11,0
route_n4,stop_10,5,8.4,0.1,0,0,0.28,0,68,2
route_n1,stop_04,4,8.7,1.6,2,2,0.04,0,31,0
route_n4,stop_07,1,19.4,5.2,1,2,0.09,0,50,1
route_n4,stop_02,0,11.4,6.1,2,1,0.14,2,46,1
route_n1,stop_02,3,11.7,2.9,2,1,0.14,1,55,1
route_n7,stop_08,21,24.0,13.4,0,1,0.22,2,64,1
route_n1,stop_01,2,16.1,19.0,1,2,0.08,0,63,1
route_n12,stop_11,21,26.1,0.6,0,1,0.19,0,51,1
route_n12,stop_11,2,28.8,16.4,0,1,0.19,1,95,2
route_n7,stop_04,22,17.1,6.9,2,2,0.04,0,11,0
route_n4,stop_07,3,32.0,48.0,1,2,0.09,0,76,2
route_n7,stop_07,4,17.9,0.0,1,2,0.09,0,54,1
route_n12,stop_04,22,20.4,1.9,2,2,0.04,0,5,0
route_n7,stop_04,23,31.6,27.3,2,2,0.04,0,38,1
route_n1,stop_09,5,14.7,17.5,1,2,0.07,1,32,0
route_n7,stop_08,0,17.3,13.3,0,1,0.22,1,75,2
route_n4,stop_02,3,17.6,22.6,2,1,0.14,0,61,1
route_n1,stop_09,0,5.2,1.0,1,2,0.07,0,33,0
route_n9,stop_06,23,8.9,7.5,0,0,0.32,2,95,2
route_n12,stop_11,22,25.3,1.7,0,1,0.19,1,55,1
route_n12,stop_04,22,21.7,1.3,2,2,0.04,0,10,0
route_n7,stop_04,2,27.8,25.9,2,2,0.04,0,52,1
route_n1,stop_05,23,10.6,1.5,2,2,0.05,0,14,0
route_n9,stop_05,0,17.2,6.6,2,2,0.05,0,20,0
route_n1,stop_01,0,20.4,29.0,1,2,0.08,0,53,1
route_n12,stop_07,0,25.5,2.1,1,2,0.09,0,37,1
route_n1,stop_01,3,26.9,48.0,1,2,0.08,0,74,2
route_n9,stop_12,5,28.8,33.6,1,2,0.06,2,43,1
route_n7,stop_04,23,21.3,8.4,2,2,0.04,0,22,0
